user_id,article_1,article_2,article_3,article_4,article_5
213944,161506,0,190999,272218,36399
213945,313431,285808,87224,336254,235230
213946,225019,299871,31836,59057,271551
213947,257291,156447,50504,337441,161580
213948,162655,160417,271551,313431,206168
213949,160417,160974,162655,272143,218337
213950,160417,160974,162655,156624,272660
213951,272143,324823,160417,160132,124176
213952,324823,87224,50644,234006,285342
213953,58580,36605,289003,235616,352902
213954,84019,124350,243328,235870,123289
213955,160417,156624,162765,162655,284547
213956,272143,225055,225019,162655,64329
213957,272143,160417,285808,162655,206606
213958,208360,64329,300470,272143,225055
213959,58580,272143,277107,160974,285377
213960,160417,162655,272143,160974,64329
213961,160974,162655,0,160417,124748
213962,324823,272143,271551,313431,83534
213963,166581,162655,225055,285808,273395
213964,162300,16129,162655,225463,300470
213965,233595,336223,235028,65991,48403
213966,284705,288321,206315,283627,190999
213967,0,96210,292390,54496,160557
213968,63307,64329,160417,96210,337441
213969,206027,235616,168623,58580,30730
213970,156654,285808,348111,272143,324823
213971,272143,162655,160417,199198,64329
213972,159177,124350,68924,284452,272218
213973,158882,50504,293514,272143,245161
213974,324823,160417,313431,224658,156624
213975,162655,156624,272660,160417,160974
213976,285808,166581,324823,225055,162655
213977,162655,0,297906,225055,183176
213978,272143,162655,273395,160417,285808
213979,160417,160974,162655,162765,272143
213980,225463,145472,16129,337082,156624
213981,124352,123290,156447,124350,123818
213982,272143,160417,31836,162655,87224
213983,272143,162655,199198,273395,160417
213984,348113,202308,336380,87231,286128
213985,166377,233717,324823,272143,235616
213986,162655,160417,272143,160974,124748
213987,162655,160417,64329,271551,166581
213988,0,96210,54496,292390,160557
213989,124749,338339,336380,283238,96077
213990,272143,225055,119193,162655,225019
213991,160417,162655,162300,272143,162765
213992,124350,272143,64329,96480,198659
213993,87224,324823,235616,313431,234267
213994,160417,162655,175040,285343,236171
213995,160158,124549,158906,158642,160940
213996,73500,160417,0,73271,162655
213997,289090,160417,348140,336220,348109
213998,202355,225019,83534,271261,87224
213999,0,54496,292390,96210,160557
214000,337735,128551,31520,57771,271261
214001,324823,64329,160417,348111,235616
214002,160417,162655,272143,156808,64329
214003,162655,158536,272143,160974,0
214004,224658,159938,183176,166581,324823
214005,284547,348111,159938,234269,272143
214006,111043,289090,120967,348093,215861
214007,0,96210,54496,292390,160557
214008,289090,124350,62567,124749,50644
214009,63307,324823,283505,289090,331116
214010,160417,272143,272660,162765,284844
214011,234698,271261,243328,336223,293218
214012,162817,343214,159622,326865,236566
214013,272143,271551,313431,156624,224658
214014,198659,273395,166581,64329,160417
214015,288435,348093,214206,199198,272143
214016,214206,348093,59057,64346,64409
214017,272143,273395,160417,175040,303565
214018,0,96210,292390,54496,233688
214019,160417,272143,300470,63307,303565
214020,160417,158082,336245,337441,160131
214021,0,54496,96210,292390,160557
214022,225019,225055,119193,235616,324823
214023,0,96210,54496,292390,168623
214024,272143,225019,225055,119193,162655
214025,233658,272143,285343,324823,235616
214026,57748,225019,337735,293050,123564
214027,160417,351517,272143,289090,162655
214028,352902,272143,276946,276970,160417
214029,233658,160417,87224,162655,31520
214030,0,292390,96210,108858,54496
214031,162655,160417,271551,166581,198659
214032,273395,207469,64329,234269,207994
214033,272143,58235,285808,218028,313996
214034,300470,160417,272143,156447,158536
214035,0,96210,54496,292390,168623
214036,272143,285808,160417,324823,162655
214037,156447,300470,160417,162655,285343
214038,284901,124734,271261,338340,124748
214039,160417,160974,162765,202308,158536
214040,272143,160417,285808,235616,289090
214041,208082,214709,274204,352983,283392
214042,123290,124352,123368,124748,124228
214043,160417,272143,162655,285808,206606
214044,58580,58193,70646,215613,157770
214045,36605,175040,285343,166581,313431
214046,202299,206735,208562,36399,206785
214047,162655,160417,324823,64329,199198
214048,111043,289090,159938,336220,162655
214049,284547,31520,133160,324823,286128
214050,285808,272143,324823,162655,273395
214051,50504,96586,271551,96210,215993
214052,156808,96755,124749,284985,272143
214053,234813,208531,272143,236338,32082
214054,272143,166581,285808,162655,303565
214055,0,96210,54496,292390,160557
214056,162300,199197,108857,234267,236171
214057,324823,166581,273395,313431,160417
214058,272143,124749,160417,64329,124350
214059,96755,313996,96480,124749,160940
214060,224658,337082,225055,272660,64329
214061,0,96210,160557,54496,292390
214062,47718,158906,300470,355160,352902
214063,123818,123290,124352,300470,160417
214064,58193,83841,158646,96755,123757
214065,324823,225019,159938,336254,157078
214066,160417,162655,166581,313431,64329
214067,235230,70646,271551,313431,206730
214068,58606,297639,313431,111210,233717
214069,272143,162655,160417,198659,64329
214070,160940,158882,158906,156624,293050
214071,160974,162655,0,124748,160417
214072,0,96210,54496,292390,160557
214073,237822,324823,70999,293114,160940
214074,58580,337143,284339,337438,286321
214075,159275,272143,286321,165990,29953
214076,0,54496,96210,292390,160557
214077,313431,271551,158192,269243,324823
214078,162655,160417,156624,158536,160974
214079,0,119193,162655,272143,183176
214080,124350,124749,123289,124176,128957
214081,0,96210,160557,54496,292390
214082,123756,158906,285377,337735,124350
214083,324823,293050,36605,87224,124734
214084,234267,156624,234269,313431,199197
214085,233658,303565,303331,206606,87174
214086,272143,160417,285808,162655,206606
214087,285808,272143,166581,175040,162655
214088,331116,272143,285808,111043,324823
214089,272143,160417,162655,273395,198659
214090,336223,214206,198659,270229,119193
214091,0,96210,54496,292390,233688
214092,160417,160974,272143,158536,166283
214093,272143,198659,273395,336223,160417
214094,58606,233717,233478,276946,297639
214095,324823,272218,156355,205832,285343
214096,156447,285343,286321,97082,162655
214097,123289,158906,235028,160417,293050
214098,0,54496,292390,96210,160557
214099,160131,160417,64329,166581,156624
214100,87174,214206,313920,224658,313504
214101,160417,272218,156624,284547,272143
214102,0,54496,96210,292390,168623
214103,87224,285808,324823,235525,276970
214104,160417,272143,162655,285808,160131
214105,286321,208150,289090,63307,162655
214106,233717,276970,293301,285435,233478
214107,235230,313431,285648,285343,324823
214108,324823,285808,224658,64329,162655
214109,272143,162655,160417,273395,64329
214110,50644,30760,108858,255354,208150
214111,324823,224658,198659,273395,64329
214112,128707,235616,234813,336223,277713
214113,162655,160417,271551,313431,64329
214114,0,119193,233658,272143,124748
214115,313431,235230,158192,206168,272143
214116,64329,166581,199198,324823,162655
214117,324823,162655,64329,160417,198659
214118,160417,162655,160974,162765,272143
214119,313920,354086,84914,162655,108858
214120,233658,87224,289090,160417,83534
214121,272143,162655,199198,160417,64329
214122,158082,160096,57616,237822,212022
214123,0,96210,54496,292390,168623
214124,234267,199474,277492,283764,283437
214125,0,54496,292390,96210,257291
214126,160417,160974,272143,166283,300470
214127,324823,285808,206606,218337,272143
214128,272143,162655,199198,160417,273395
214129,218028,331116,119193,128957,124748
214130,225019,331116,202355,162378,313431
214131,272143,225019,225055,119193,162655
214132,207982,206606,272143,162655,285808
214133,285808,271261,336221,289090,199197
214134,0,292390,54496,96210,160557
214135,108855,283764,276970,96986,63307
214136,160417,272143,285808,162655,206606
214137,83534,270229,161506,324823,272143
214138,160417,124350,124748,172576,123368
214139,214206,133160,31836,288320,270229
214140,158082,160417,331738,288440,300470
214141,272143,162655,160974,233717,156447
214142,337441,162655,64329,175040,324823
214143,272143,160417,162655,285808,206606
214144,233658,336220,87174,303565,235616
214145,199198,124350,64329,273395,160417
214146,160417,162655,272143,156624,158536
214147,272143,225019,225055,119193,162655
214148,214206,233658,162655,235616,234813
214149,123756,31520,202355,225019,161872
214150,225019,271551,313431,218028,160417
214151,160417,272143,158536,64329,160974
214152,272143,162655,160417,199198,64329
214153,70999,313996,158082,273395,124350
214154,87174,234006,353676,108857,283505
214155,160417,272143,199198,225055,160974
214156,87228,87174,233658,303565,161439
214157,303331,190999,303565,324329,57748
214158,166580,272143,199198,182394,160417
214159,285343,272143,324823,207982,313431
214160,161506,288321,199766,129165,42883
214161,331116,257291,233717,336245,272143
214162,96755,271400,159195,289090,124194
214163,285343,218337,324823,313431,158536
214164,156624,160417,284547,162655,324823
214165,162655,198659,324823,273395,160417
214166,124228,174236,308907,123818,314356
214167,63307,236643,233926,285023,214800
214168,36605,198659,324823,166581,362914
214169,160417,162655,160974,162765,272143
214170,162655,160417,198659,285808,166581
214171,272143,233658,156624,64329,183176
214172,36162,324823,271261,30760,225019
214173,160417,160974,272143,162765,64329
214174,0,96210,54496,292390,233688
214175,324823,338340,87224,96480,10034
214176,162655,160417,272143,124748,160974
214177,285808,272143,162655,324823,234813
214178,48403,31836,119193,225019,270229
214179,160417,160974,215993,162655,124748
214180,209653,162718,218330,235028,59057
214181,352901,336220,160417,277492,234698
214182,285808,272143,224658,198659,273395
214183,70999,58193,289090,324823,124749
214184,337441,336220,293062,128957,324823
214185,272143,160417,162655,31836,119193
214186,119522,47854,208360,111043,289090
214187,272143,289126,276946,156447,175040
214188,166581,175040,199198,70215,277492
214189,162655,160417,0,156624,160974
214190,284547,87224,313431,156624,87236
214191,160417,206027,288440,162655,158536
214192,272143,64329,16129,31836,324823
214193,162655,158536,160974,272143,0
214194,160417,272143,162655,64329,87224
214195,162655,158536,272143,160974,0
214196,289090,272143,324823,36605,160417
214197,124749,124337,124748,124176,123289
214198,160417,272143,160974,158536,307856
214199,160417,156447,124352,272143,124748
214200,272143,160417,285808,162655,206606
214201,324823,198659,160417,224658,206606
214202,128707,59057,288435,289090,336220
214203,202355,288440,206763,36399,284410
214204,162655,64329,198659,324823,160417
214205,149622,87192,206120,208981,87211
214206,285808,160417,162655,156624,198659
214207,162655,64329,272143,20691,198659
214208,272143,160417,162655,285808,206606
214209,337441,31520,245161,303331,288440
214210,218028,215993,48403,50569,352979
214211,160417,156447,124228,272143,162655
214212,63307,324823,183176,288440,64329
214213,111210,297639,39894,289090,96077
214214,160417,160974,272143,64329,158536
214215,272143,64329,166581,162655,214206
214216,202557,285343,313431,187065,202320
214217,0,292390,96210,54496,108858
214218,123818,124748,324823,160417,300470
214219,160417,162765,272143,156624,160131
214220,162655,160417,124748,156624,160974
214221,272143,160974,300470,64329,166283
214222,324823,285808,272143,198659,243328
214223,206606,64329,233658,207994,272143
214224,166581,198659,324823,285808,337082
214225,272143,160417,162655,285808,206606
214226,225010,38625,158114,65991,331116
214227,337441,293513,96755,331116,215993
214228,324823,336221,243328,166581,175040
214229,162655,64329,199198,224658,166581
214230,162655,160417,198659,166581,64329
214231,160974,300470,234813,162655,272143
214232,0,96210,54496,292390,160557
214233,119522,236566,111043,324823,58580
214234,233658,324823,285808,16129,48403
214235,50405,285377,337087,288325,58791
214236,336245,50504,285377,225055,352983
214237,162655,160417,162300,158082,272143
214238,30760,288440,96210,336245,84892
214239,158915,166377,71161,111210,285435
214240,272143,160417,162655,285808,198659
214241,324823,156723,161506,235616,156964
214242,162655,160417,272143,124748,119193
214243,59057,157478,156723,96755,276970
214244,0,96210,54496,292390,160557
214245,160417,156624,313431,162655,235230
214246,160417,162655,160974,162765,272143
214247,272143,162655,160417,0,202308
214248,336934,234267,58580,159938,270229
214249,124228,336380,83534,284985,160417
214250,300470,160417,272143,158536,225463
214251,160417,160940,64329,285343,168623
214252,272143,285808,160417,162655,206606
214253,96210,337263,288440,270607,31187
214254,160417,218337,162655,272143,156624
214255,324823,285808,272143,160417,175040
214256,284547,324823,313431,225019,198659
214257,160132,160417,272143,337082,199198
214258,0,96210,54496,233688,292390
214259,336254,235870,336221,48403,336220
214260,124350,70999,124734,157078,324823
214261,160974,162655,0,124748,160417
214262,162378,87224,202355,315146,336476
214263,272143,162655,272660,199198,64329
214264,225055,272143,324823,175040,224658
214265,166581,324823,59057,64329,58193
214266,160417,162655,156624,273395,300470
214267,84019,124176,36605,29953,96077
214268,272143,160417,31836,87224,162655
